
1641757013215,73.19,84.1,0.000024174100024902592,38.67108844376646,68.77,80.63,82.29,0.000023852377773327192,23.766699913150784,66.77,89.29,85.64,0.00004519878088314888,15.242142625538886,62.96,89.29,74.07,0.00004749740450904237,18.18219193485922,58.33
1641757064360,72.16,82.15,0.000019446438288351836,38.70581953527019,70.08,82.25,82.56,0.000024584418112413385,23.723073289199217,67.41,90.19,85.79,0.000045930821222235074,15.242142625538886,63.3,90.19,74.22,0.000048229444848128564,18.18219193485922,58.47
1641757069395,73.16,82.31,0.000019734927137210332,38.70581953527019,70.37,82.89,82.67,0.00002487290696127188,23.723073289199217,67.67,90.54,85.85,0.00004621931007109356,15.242142625538886,63.43,90.54,74.28,0.00004851793369698705,18.18219193485922,58.52
1641757074423,72.91,82.27,0.00001966253524929029,38.70581953527019,70.29,82.72,82.64,0.00002480051507335184,23.723073289199217,67.6,90.45,85.84,0.00004614691818317352,15.242142625538886,63.39,90.45,74.26,0.00004844554180906701,18.18219193485922,58.5
1641757079448,73.01,82.29,0.000019691271494179546,38.70581953527019,70.32,82.79,82.65,0.000024829251318241095,23.723073289199217,67.63,90.49,85.84,0.00004617565442806278,15.242142625538886,63.41,90.49,74.27,0.00004847427805395626,18.18219193485922,58.51
1641757084473,74.64,80.13,0.00001973532992375667,38.83726790638016,70.8,83.13,82.71,0.000024983972869075587,23.723073289199217,67.77,90.68,85.88,0.00004633037597889727,15.242142625538886,63.48,90.68,74.3,0.000048628999604790756,18.18219193485922,58.54
1641757089477,76.37,80.42,0.000020232371083021538,38.88519520810635,71.29,86.26,83.23,0.00002639872987467185,23.723073289199217,69.06,92.41,86.16,0.00004774513298449353,15.242142625538886,64.14,92.41,74.59,0.00005004375661038702,18.18219193485922,58.79
1641757094463,79.04,80.86,0.000021000714180563327,38.956314300812,72.01,87.77,83.48,0.000027081201776275562,23.723073289199217,69.7,93.24,86.3,0.000048427604886097234,15.242142625538886,64.46,93.24,74.73,0.000050726228511990744,18.18219193485922,58.91
1641757099451,83.06,81.53,0.00002215394090136084,39.08689842045706,73.04,89.17,83.72,0.00002771201130892886,23.72307328919922,70.2,94.02,86.43,0.00004905841441875055,15.242142625538886,64.76,94.02,74.85,0.00005135703804464404,18.18219193485922,59.02
1641757104431,82.42,81.43,0.000021969258137021513,39.08689842045706,72.88,88.81,83.66,0.00002754937869058381,23.72307328919922,70.13,93.82,86.4,0.000048895781800405486,15.242142625538886,64.68,93.82,74.82,0.00005119440542629898,18.18219193485922,58.99
1641757109456,79.57,80.95,0.000021152998383573388,39.08689842045706,72.15,87,83.36,0.00002673367065559538,23.72307328919922,69.37,92.82,86.23,0.000048080073765417054,15.242142625538886,64.29,92.82,74.66,0.000050378697391310544,18.18219193485922,58.85
1641757114463,81.16,81.22,0.000021609181042660826,39.08689842045706,72.56,88.01,83.52,0.000027189301596223127,23.72307328919922,69.8,93.37,86.33,0.00004853570470604481,15.242142625538886,64.51,93.37,74.75,0.000050834328331938306,18.18219193485922,58.93
1641757119495,79.95,81.02,0.000021262233583960673,39.08689842045706,72.25,86.97,83.35,0.000026718222440755594,23.72307328919922,69.36,92.8,86.23,0.00004806462555057727,15.242142625538886,64.29,92.8,74.65,0.00005036324917647076,18.18219193485922,58.85
1641757124498,77.59,80.62,0.000020584038734094628,39.08689842045706,71.62,86.69,83.3,0.000026589663343033933,23.72307328919922,69.24,92.64,86.2,0.00004793606645285562,15.242142625538886,64.23,92.64,74.63,0.0000502346900787491,18.18219193485922,58.82
1641757129492,78.45,80.77,0.0000208313023933407,39.08689842045706,71.86,86.16,83.21,0.00002635237140210945,23.72307328919922,69.02,92.35,86.15,0.000047698774511931135,15.242142625538886,64.11,92.35,74.58,0.000049997398137824625,18.18219193485922,58.78
1641757134528,61.2,77.89,0.000015863372951326584,39.08689842045707,62.6,76.1,81.54,0.0000218009023077553,23.5679810523867,65.04,86.79,85.23,0.000043147305417576983,15.242142625538886,62.05,86.79,73.65,0.000045445929043470474,18.18219193485922,57.96
1641757139534,61.28,77.9,0.000015888311971291043,39.08689842045706,62.65,75.83,81.49,0.00002168066991015832,23.53237360062598,64.94,86.64,85.2,0.00004302707301998001,15.242142625538886,62,86.64,73.63,0.00004532569664587349,18.18219193485922,57.94
1641757144555,63.4,74.05,0.00001561885786984244,39.448923361431504,64.02,76.47,81.6,0.00002196765594582209,23.53237360062598,65.17,86.99,85.26,0.00004331405905564377,15.242142625538886,62.12,86.99,73.68,0.00004561268268153727,18.18219193485922,57.99
1641757149595,61.38,73.71,0.000015044383554851115,39.448923361431504,62.93,76.29,81.57,0.00002188566707646072,23.53237360062598,65.11,86.89,85.24,0.0000432320701862824,15.242142625538886,62.09,86.89,73.67,0.000045530693812175903,18.18219193485922,57.98
1641757154609,62.31,73.87,0.000015310881439610168,39.448923361431504,63.48,76.88,81.67,0.000022155433250806623,23.53237360062598,65.33,87.22,85.3,0.000043501836360628305,15.242142625538886,62.21,87.22,73.72,0.0000458004599865218,18.18219193485922,58.02
1641757159639,61.56,73.74,0.000015095914878911646,39.448923361431504,63.04,76.26,81.57,0.00002187624907031324,23.53237360062598,65.1,86.88,85.24,0.000043222652180134916,15.242142625538886,62.08,86.88,73.67,0.00004552127580602841,18.18219193485922,57.97
1641757164647,60,73.48,0.000014652560886789004,39.448923361431504,62.15,75.15,81.38,0.000021369227515946002,23.53237360062598,64.68,86.26,85.14,0.000042715630625767684,15.242142625538886,61.86,86.26,73.56,0.00004501425425166118,18.18219193485922,57.88
